tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen
37929,1,1742989,Glutamicibacter nicotianae,"",bacteria,false,0.314043,414,1,,,94.792,288.0,10^-163.656,,,,,,,,,,0
1649482,2,1649482,Pseudopedobacter,"",bacteria,false,5.41231,7135,1,,,89.431,5762.0,10^-307.653,,,,,,,,,[151895],0
151895,1,1649482,Pseudopedobacter saltans,"",bacteria,false,5.41231,7135,1,,,89.431,5762.0,10^-307.653,,,,,,,,,,0
1649468,2,1649468,Melaminivora,"",bacteria,false,0.569677,751,1,,,89.403,670.0,10^-307.653,,,,,,,,,[2109913],0
2109913,1,1649468,Melaminivora sp. SC2-9,"",bacteria,false,0.569677,751,1,,,89.403,670.0,10^-307.653,,,,,,,,,,0
1522056,2,1522056,Flaviflexus,"",bacteria,false,11.009,14513,2,,,92.2045,1692.5,10^-307.653,,,,,,,,,[2758573],0
2758573,1,1522056,Flaviflexus sp. dk850,"",bacteria,false,11.009,14513,2,,,92.2045,1692.5,10^-307.653,,,,,,,,,,0
1501226,2,1501226,Romboutsia,"",bacteria,false,46.1461,60834,12,,,88.4765,4142.08,10^-307.653,,,,,,,,,[1115758],0
1115758,1,1501226,Romboutsia ilealis,"",bacteria,false,46.1461,60834,12,,,88.4765,4142.08,10^-307.653,,,,,,,,,,0
1481960,2,1481960,Peptoclostridium,"",bacteria,false,2.38794,3148,1,,,91.439,549.0,10^-298.554,,,,,,,,,[1731],0
1731,1,1481960,Peptoclostridium acidaminophilum,"",bacteria,false,2.38794,3148,1,,,91.439,549.0,10^-298.554,,,,,,,,,,0
1470540,2,1470540,Jeotgalibaca,"",bacteria,false,2.98948,3941,1,,,90.45,1445.0,10^-307.653,,,,,,,,,[1903686],0
1903686,1,1470540,Jeotgalibaca sp. PTS2502,"",bacteria,false,2.98948,3941,1,,,90.45,1445.0,10^-307.653,,,,,,,,,,0
1433995,2,1433995,Cruoricaptor,"",bacteria,false,5.51927,7276,3,,,89.3267,684.667,10^-281.335,,,,,,,,,[1118202],0
1118202,1,1433995,Cruoricaptor ignavus,"",bacteria,false,5.51927,7276,3,,,89.3267,684.667,10^-281.335,,,,,,,,,,0
1144921,2,1144921,Guttulinopsis,"",eukaryota,false,3.55536,4687,1,,,91.952,2162.0,10^-307.653,,,,,,,,,[2231170],0
2231170,1,1144921,Guttulinopsis GAS-2018b,"",eukaryota,false,3.55536,4687,1,,,91.952,2162.0,10^-307.653,,,,,,,,,,0
1097466,2,1097466,Defluviimonas,"",bacteria,false,4.21227,5553,1,,,92.788,832.0,10^-307.653,,,,,,,,,[1335048],0
1335048,1,1097466,Defluviimonas alba,"",bacteria,false,4.21227,5553,1,,,92.788,832.0,10^-307.653,,,,,,,,,,0
1073531,2,1073531,Mycolicibacter,"",bacteria,false,5.41004,7132,1,,,83.494,6828.0,10^-307.653,,,,,,,,,[1118379],0
1118379,1,1073531,Mycolicibacter minnesotensis,"",bacteria,false,5.41004,7132,1,,,83.494,6828.0,10^-307.653,,,,,,,,,,0
947525,2,947525,Miniimonas,"",bacteria,false,1.684,2220,1,,,93.354,2242.0,10^-307.653,,,,,,,,,[2171623],0
2171623,1,947525,Miniimonas sp. S16,"",bacteria,false,1.684,2220,1,,,93.354,2242.0,10^-307.653,,,,,,,,,,0
909656,2,909656,Phocaeicola,"",bacteria,false,14.3254,18885,6,,,93.115,2625.5,10^-307.653,,,,,,,,,"[376805, 357276, 821]",0
376805,1,909656,Phocaeicola salanitronis,"",bacteria,false,2.88328,3801,1,,,92.494,1612.0,10^-307.653,,,,,,,,,,0
357276,1,909656,Phocaeicola dorei,"",bacteria,false,1.57932,2082,1,,,93.362,2094.0,10^-307.653,,,,,,,,,,0
821,1,909656,Phocaeicola vulgatus,"",bacteria,false,9.86278,13002,4,,,93.2085,3011.75,10^-307.653,,,,,,,,,,0
762296,2,762296,Methylovulum,"",bacteria,false,0.687254,906,1,,,93.421,912.0,10^-307.653,,,,,,,,,[1704499],0
1704499,1,762296,Methylovulum psychrotolerans,"",bacteria,false,0.687254,906,1,,,93.421,912.0,10^-307.653,,,,,,,,,,0
670516,2,670516,Mycobacteroides,"",bacteria,false,4.14097,5459,1,,,92.547,1221.0,10^-307.653,,,,,,,,,[36809],0
36809,1,670516,Mycobacteroides abscessus,"",bacteria,false,4.14097,5459,1,,,92.547,1221.0,10^-307.653,,,,,,,,,,0
572511,2,572511,Blautia,"",bacteria,false,7.58027,9993,3,,,91.1587,2755.33,10^-281.554,,,,,,,,,"[2479767, 40520]",0
2479767,1,572511,Blautia sp. SC05B48,"",bacteria,false,0.339834,448,1,,,91.163,430.0,10^-229.356,,,,,,,,,,0
40520,1,572511,Blautia obeum,"",bacteria,false,7.24044,9545,2,,,91.1565,3918.0,10^-307.653,,,,,,,,,,0
527198,2,527198,Mariniflexile,"",bacteria,false,1.66352,2193,1,,,89.435,672.0,10^-307.653,,,,,,,,,[2027857],0
2027857,1,527198,Mariniflexile sp. TRM1-10,"",bacteria,false,1.66352,2193,1,,,89.435,672.0,10^-307.653,,,,,,,,,,0
501783,2,501783,Cloacibacterium,"",bacteria,false,11192.5,14754924,3607,80,13540234,87.3285,5927.65,10^-307.189,9789.16,12904958,3037,82,12904958,89.9396,898.544,10^-300.727,"[517423, 237258]",0
517423,1,501783,Cloacibacterium rupense,"",bacteria,false,,,,,,,,,6855.09,9036994,2133,49,9036994,90.3211,876.832,10^-301.294,,0
237258,1,501783,Cloacibacterium normanense,"",bacteria,false,11192.5,14754924,3607,80,13540234,87.3285,5927.65,10^-307.189,2934.08,3867964,904,33,3867964,89.0396,949.775,10^-299.388,,0
447792,2,447792,Phytobacter,"",bacteria,false,5.21736,6878,3,,,92.5803,2315.67,10^-307.653,,,,,,,,,"[1756993, 395631]",0
1756993,1,447792,Phytobacter sp. SCO41,"",bacteria,false,3.09188,4076,2,,,92.3945,2047.5,10^-307.653,,,,,,,,,,0
395631,1,447792,Phytobacter diazotrophicus,"",bacteria,false,2.12548,2802,1,,,92.952,2852.0,10^-307.653,,,,,,,,,,0
423349,2,423349,Mucilaginibacter,"",bacteria,false,3.54019,4667,4,,,93.1325,995.0,10^-305.037,,,,,,,,,"[2027860, 551996]",0
2027860,1,423349,Mucilaginibacter rubeus,"",bacteria,false,3.02513,3988,3,,,92.798,1110.67,10^-304.165,,,,,,,,,,0
551996,1,423349,Mucilaginibacter gossypii,"",bacteria,false,0.515061,679,1,,,94.136,648.0,10^-307.653,,,,,,,,,,0
407217,2,407217,Aquitalea,"",bacteria,false,5.25909,6933,1,,,85.551,4194.0,10^-307.653,,,,,,,,,[519081],0
519081,1,407217,Aquitalea denitrificans,"",bacteria,false,5.25909,6933,1,,,85.551,4194.0,10^-307.653,,,,,,,,,,0
401469,2,401469,Undibacterium,"",bacteria,false,0.439205,579,1,,,88.725,541.0,10^-273.858,,,,,,,,,[2058624],0
2058624,1,401469,Undibacterium sp. KW1,"",bacteria,false,0.439205,579,1,,,88.725,541.0,10^-273.858,,,,,,,,,,0
399044,2,399044,Notodromas,"",eukaryota,false,15.9449,21020,11,,,90.4229,839.364,10^-290.811,3564.1,4698513,1189,2,4698513,95.643,1477.24,10^-307.653,[399045],0
399045,1,399044,Notodromas monacha,"",eukaryota,false,15.9449,21020,11,,,90.4229,839.364,10^-290.811,3564.1,4698513,1189,2,4698513,95.643,1477.24,10^-307.653,,0
397864,2,397864,Barnesiella,"",bacteria,false,2.22106,2928,1,,,97.289,332.0,10^-202.021,,,,,,,,,[397865],0
397865,1,397864,Barnesiella viscericola,"",bacteria,false,2.22106,2928,1,,,97.289,332.0,10^-202.021,,,,,,,,,,0
359407,2,359407,Methylotenera,"",bacteria,false,30.0647,39634,14,,,90.7926,2711.36,10^-304.799,,,,,,,,,[359408],0
359408,1,359407,Methylotenera mobilis,"",bacteria,false,30.0647,39634,14,,,90.7926,2711.36,10^-304.799,,,,,,,,,,0
359336,2,359336,Castellaniella,"",bacteria,false,7.15396,9431,2,,,82.496,4844.0,10^-307.653,,,,,,,,,[75697],0
75697,1,359336,Castellaniella defragrans,"",bacteria,false,7.15396,9431,2,,,82.496,4844.0,10^-307.653,,,,,,,,,,0
332102,2,332102,Fluviicola,"",bacteria,false,28.8427,38023,8,,,89.0201,2456.62,10^-307.653,,,,,,,,,[191579],0
191579,1,332102,Fluviicola taffensis,"",bacteria,false,28.8427,38023,8,,,89.0201,2456.62,10^-307.653,,,,,,,,,,0
323620,2,323620,Shinella,"",bacteria,false,79.2549,104481,19,,,85.0344,3723.21,10^-307.653,,,,,,,,,[879274],0
879274,1,323620,Shinella sp. HZN7,"",bacteria,false,79.2549,104481,19,,,85.0344,3723.21,10^-307.653,,,,,,,,,,0
318147,2,318147,Paucibacter,"",bacteria,false,2.13231,2811,1,,,90.179,2739.0,10^-307.653,,,,,,,,,[1768242],0
1768242,1,318147,Paucibacter sp. KCTC 42545,"",bacteria,false,2.13231,2811,1,,,90.179,2739.0,10^-307.653,,,,,,,,,,0
316612,2,316612,Methylibium,"",bacteria,false,0.749456,988,1,,,86.037,974.0,10^-307.653,,,,,,,,,[105560],0
105560,1,316612,Methylibium petroleiphilum,"",bacteria,false,0.749456,988,1,,,86.037,974.0,10^-307.653,,,,,,,,,,0
311181,2,311181,Denitratisoma,"",bacteria,false,4.07573,5373,1,,,83.65,2422.0,10^-307.653,,,,,,,,,[311182],0
311182,1,311181,Denitratisoma oestradiolicum,"",bacteria,false,4.07573,5373,1,,,83.65,2422.0,10^-307.653,,,,,,,,,,0
308865,2,308865,Elizabethkingia,"",bacteria,false,169.819,223871,56,1,66352,91.8724,2229.16,10^-305.358,50.3319,66352,18,1,66352,96.8,400.0,10^-273.375,"[2796140, 2575699, 1756149, 1117645, 172045]",1
2796140,1,308865,Elizabethkingia sp. M8,"",bacteria,false,49.9458,65843,14,,,88.6275,2462.93,10^-307.653,,,,,,,,,,0
2575699,1,308865,Elizabethkingia sp. 2-6,"",bacteria,false,9.23014,12168,3,,,85.345,2603.0,10^-307.653,,,,,,,,,,0
1756149,1,308865,Elizabethkingia bruuniana,"",bacteria,false,10.2405,13500,4,,,89.3275,3157.5,10^-307.653,,,,,,,,,,0
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,64.0064,84379,24,1,66352,95.1529,1517.67,10^-302.299,50.3319,66352,18,1,66352,96.8,400.0,10^-273.375,,1
172045,1,308865,Elizabethkingia miricola,"",bacteria,false,36.3964,47981,11,,,91.5506,3044.45,10^-307.653,,,,,,,,,,0
293088,2,293088,Martelella,"",bacteria,false,6.5016,8571,1,,,89.443,4291.0,10^-307.653,,,,,,,,,[686597],0
686597,1,293088,Martelella sp. AD-3,"",bacteria,false,6.5016,8571,1,,,89.443,4291.0,10^-307.653,,,,,,,,,,0
283168,2,283168,Odoribacter,"",bacteria,false,2.62309,3458,1,,,93.157,3522.0,10^-307.653,,,,,,,,,[28118],0
28118,1,283168,Odoribacter splanchnicus,"",bacteria,false,2.62309,3458,1,,,93.157,3522.0,10^-307.653,,,,,,,,,,0
281915,2,281915,Curvibacter,"",bacteria,false,2.23092,2941,1,,,87.817,591.0,10^-293.033,,,,,,,,,[1844971],0
1844971,1,281915,Curvibacter sp. AEP1-3,"",bacteria,false,2.23092,2941,1,,,87.817,591.0,10^-293.033,,,,,,,,,,0
239934,2,239934,Akkermansia,"",bacteria,false,15.3047,20176,7,,,90.8113,1949.14,10^-307.653,,,,,,,,,[239935],0
239935,1,239934,Akkermansia muciniphila,"",bacteria,false,15.3047,20176,7,,,90.8113,1949.14,10^-307.653,,,,,,,,,,0
239759,2,239759,Alistipes,"",bacteria,false,5.13847,6774,2,,,92.0125,3265.0,10^-307.653,,,,,,,,,[328813],0
328813,1,239759,Alistipes onderdonkii,"",bacteria,false,5.13847,6774,2,,,92.0125,3265.0,10^-307.653,,,,,,,,,,0
238749,2,238749,Diaphorobacter,"",bacteria,false,156.211,205932,50,,,89.8193,2535.36,10^-306.37,,,,,,,,,"[2792224, 2735554, 2714925, 2714924, 1546149, 1288495]",0
2792224,1,238749,Diaphorobacter sp. JS3051,"",bacteria,false,29.4245,38790,10,,,90.5108,2409.3,10^-307.653,,,,,,,,,,0
2735554,1,238749,Diaphorobacter sp. JS3050,"",bacteria,false,16.774,22113,5,,,91.2034,1006.2,10^-307.653,,,,,,,,,,0
2714925,1,238749,Diaphorobacter sp. HDW4B,"",bacteria,false,47.5199,62645,15,,,87.0789,2765.73,10^-303.573,,,,,,,,,,0
2714924,1,238749,Diaphorobacter sp. HDW4A,"",bacteria,false,59.2957,78169,18,,,91.2732,2967.61,10^-307.49,,,,,,,,,,0
1546149,1,238749,Diaphorobacter polyhydroxybutyrativorans,"",bacteria,false,2.29767,3029,1,,,88.968,1550.0,10^-307.653,,,,,,,,,,0
1288495,1,238749,Diaphorobacter aerolatus,"",bacteria,false,0.89965,1186,1,,,91.772,1191.0,10^-307.653,,,,,,,,,,0
230666,2,230666,Chitinibacter,"",bacteria,false,0.536301,707,1,,,94.775,689.0,10^-307.653,,,,,,,,,[2739434],0
2739434,1,230666,Chitinibacter sp. 2T18,"",bacteria,false,0.536301,707,1,,,94.775,689.0,10^-307.653,,,,,,,,,,0
216851,2,216851,Faecalibacterium,"",bacteria,false,15.6422,20621,7,,,89.3226,2267.57,10^-288.971,,,,,,,,,[853],0
853,1,216851,Faecalibacterium prausnitzii,"",bacteria,false,15.6422,20621,7,,,89.3226,2267.57,10^-288.971,,,,,,,,,,0
207244,2,207244,Anaerostipes,"",bacteria,false,5.59133,7371,2,,,91.1985,2801.5,10^-303.114,,,,,,,,,[649756],0
649756,1,207244,Anaerostipes hadrus,"",bacteria,false,5.59133,7371,2,,,91.1985,2801.5,10^-303.114,,,,,,,,,,0
204456,2,204456,Gemmobacter,"",bacteria,false,1.6749,2208,1,,,89.406,1482.0,10^-307.653,,,,,,,,,[2169400],0
2169400,1,204456,Gemmobacter sp. HYN0069,"",bacteria,false,1.6749,2208,1,,,89.406,1482.0,10^-307.653,,,,,,,,,,0
201096,2,201096,Alicycliphilus,"",bacteria,false,34.3073,45227,12,,,87.8526,2242.75,10^-300.5,,,,,,,,,[179636],0
179636,1,201096,Alicycliphilus denitrificans,"",bacteria,false,34.3073,45227,12,,,87.8526,2242.75,10^-300.5,,,,,,,,,,0
191303,2,191303,Turicibacter,"",bacteria,false,2.66937,3519,1,,,93.752,3553.0,10^-307.653,,,,,,,,,[1712675],0
1712675,1,191303,Turicibacter sp. H121,"",bacteria,false,2.66937,3519,1,,,93.752,3553.0,10^-307.653,,,,,,,,,,0
186831,2,186831,Acetoanaerobium,"",bacteria,false,43.1028,56822,13,,,90.8001,3630.31,10^-307.653,,,,,,,,,[1511],0
1511,1,186831,Acetoanaerobium sticklandii,"",bacteria,false,43.1028,56822,13,,,90.8001,3630.31,10^-307.653,,,,,,,,,,0
174951,2,174951,Ramlibacter,"",bacteria,false,5.13696,6772,2,,,81.0685,1709.5,10^-307.653,,,,,,,,,[94132],0
94132,1,174951,Ramlibacter tataouinensis,"",bacteria,false,5.13696,6772,2,,,81.0685,1709.5,10^-307.653,,,,,,,,,,0
168470,2,168470,Laribacter,"",bacteria,false,12.6884,16727,4,,,88.971,2836.75,10^-300.072,,,,,,,,,[168471],0
168471,1,168470,Laribacter hongkongensis,"",bacteria,false,12.6884,16727,4,,,88.971,2836.75,10^-300.072,,,,,,,,,,0
166953,2,166953,Kaistia,"",bacteria,false,4.77285,6292,1,,,83.966,5476.0,10^-307.653,,,,,,,,,[2795690],0
2795690,1,166953,Kaistia sp. 32K,"",bacteria,false,4.77285,6292,1,,,83.966,5476.0,10^-307.653,,,,,,,,,,0
165697,2,165697,Sphingopyxis,"",bacteria,false,27.4864,36235,9,,,87.9961,2425.33,10^-304.357,,,,,,,,,"[2565556, 2486273, 1914525, 1515612, 33052, 33050]",0
2565556,1,165697,Sphingopyxis sp. PAMC25046,"",bacteria,false,7.65006,10085,1,,,85.626,10345.0,10^-307.653,,,,,,,,,,0
2486273,1,165697,Sphingopyxis sp. OPL5,"",bacteria,false,3.76472,4963,1,,,89.075,1254.0,10^-307.653,,,,,,,,,,0
1914525,1,165697,Sphingopyxis sp. FD7,"",bacteria,false,2.52979,3335,2,,,88.6745,1621.0,10^-307.653,,,,,,,,,,0
1515612,1,165697,Sphingopyxis fribergensis,"",bacteria,false,3.87775,5112,1,,,84.248,1276.0,10^-307.653,,,,,,,,,,0
33052,1,165697,Sphingopyxis terrae,"",bacteria,false,3.02968,3994,1,,,83.645,1339.0,10^-307.653,,,,,,,,,,0
33050,1,165697,Sphingopyxis macrogoltabida,"",bacteria,false,6.63435,8746,3,,,90.674,1457.33,10^-297.767,,,,,,,,,,0
165696,2,165696,Novosphingobium,"",bacteria,false,37.645,49627,13,,,88.7178,2457.08,10^-307.53,,,,,,,,,"[2780074, 1609758, 1176536, 1016987, 702113, 169176, 158500]",0
2780074,1,165696,Novosphingobium sp. ES2-1,"",bacteria,false,0.632638,834,1,,,88.576,604.0,10^-306.061,,,,,,,,,,0
1609758,1,165696,Novosphingobium sp. P6W,"",bacteria,false,6.56456,8654,3,,,90.9853,2537.0,10^-307.653,,,,,,,,,,0
1176536,1,165696,Novosphingobium ginsenosidimutans,"",bacteria,false,2.22409,2932,1,,,80.177,2593.0,10^-307.653,,,,,,,,,,0
1016987,1,165696,Novosphingobium sp. THN1,"",bacteria,false,9.0185,11889,3,,,87.4427,1610.67,10^-307.653,,,,,,,,,,0
702113,1,165696,Novosphingobium sp. PP1Y,"",bacteria,false,3.13512,4133,1,,,89.6,3654.0,10^-307.653,,,,,,,,,,0
169176,1,165696,Novosphingobium tardaugens,"",bacteria,false,10.6995,14105,2,,,88.335,4555.0,10^-307.653,,,,,,,,,,0
158500,1,165696,Novosphingobium resinovorum,"",bacteria,false,5.37059,7080,2,,,91.512,1769.0,10^-307.653,,,,,,,,,,0
165695,2,165695,Sphingobium,"",bacteria,false,71.9007,94786,31,,,91.0555,2520.68,10^-307.448,,,,,,,,,"[2733867, 2082188, 1843368, 1673076, 1315974, 520734, 332055, 135719, 120107, 76947, 13690]",0
2733867,1,165695,Sphingobium sp. KCTC 72723,"",bacteria,false,1.6931,2232,1,,,90.785,1899.0,10^-307.653,,,,,,,,,,0
2082188,1,165695,Sphingobium sp. YG1,"",bacteria,false,25.6082,33759,11,,,90.5318,2738.36,10^-307.653,,,,,,,,,,0
1843368,1,165695,Sphingobium sp. RAC03,"",bacteria,false,3.34676,4412,1,,,87.934,1036.0,10^-307.653,,,,,,,,,,0
1673076,1,165695,Sphingobium hydrophobicum,"",bacteria,false,0.895857,1181,1,,,92.281,1166.0,10^-307.653,,,,,,,,,,0
