tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen
1590,1,2767842,Lactiplantibacillus plantarum,"",bacteria,false,5.14582,8019,4,,,94.9037,2006.0,10^-307.653,,,,,,,,,,0
2767353,2,2767353,Lancefieldella,"",bacteria,false,7.67734,11964,1,,,84.17,12375.0,10^-307.653,,,,,,,,,[1382],0
1382,1,2767353,Lancefieldella parvula,"",bacteria,false,7.67734,11964,1,,,84.17,12375.0,10^-307.653,,,,,,,,,,0
2767327,2,2767327,Fannyhessea,"",bacteria,false,0.351012,547,1,,,88.701,531.0,10^-268.377,,,,,,,,,[82135],0
82135,1,2767327,Fannyhessea vaginae,"",bacteria,false,0.351012,547,1,,,88.701,531.0,10^-268.377,,,,,,,,,,0
2759736,2,2759736,Lacticaseibacillus,"",bacteria,false,5.75801,8973,10,,,94.4884,823.9,10^-297.631,,,,,,,,,"[47715, 1597]",0
47715,1,2759736,Lacticaseibacillus rhamnosus,"",bacteria,false,0.590367,920,1,,,95.604,637.0,10^-307.653,,,,,,,,,,0
1597,1,2759736,Lacticaseibacillus paracasei,"",bacteria,false,5.16764,8053,9,,,94.3644,844.667,10^-296.518,,,,,,,,,,0
2749267,2,2749267,Amedibacterium,"",bacteria,false,35.5921,55465,27,,,92.5207,1372.22,10^-282.827,,,,,,,,,[2583452],0
2583452,1,2749267,Amedibacterium intestinale,"",bacteria,false,35.5921,55465,27,,,92.5207,1372.22,10^-282.827,,,,,,,,,,0
2742598,2,2742598,Limosilactobacillus,"",bacteria,false,9.26556,14439,1,,,85.828,1510.0,10^-307.653,,,,,,,,,[97478],0
97478,1,2742598,Lactobacillus mucosae,"",bacteria,false,9.26556,14439,1,,,85.828,1510.0,10^-307.653,,,,,,,,,,0
2733199,2,2733199,Oengusvirus,"",viruses,true,0.266949,416,1,,,92.308,377.0,10^-205.396,,,,,,,,,[2734262],0
2734262,1,2733199,Faecalibacterium virus Oengus,"",viruses,true,0.266949,416,1,,,92.308,377.0,10^-205.396,,,,,,,,,,0
2733138,2,2733138,Toutatisvirus,"",viruses,true,10.4046,16214,5,,,93.8414,2358.6,10^-299.67,,,,,,,,,[2734150],0
2734150,1,2733138,Faecalibacterium virus Toutatis,"",viruses,true,10.4046,16214,5,,,93.8414,2358.6,10^-299.67,,,,,,,,,,0
2733134,2,2733134,Taranisvirus,"",viruses,true,1.26801,1976,3,,,93.1847,645.0,10^-293.203,,,,,,,,,[2734146],0
2734146,1,2733134,Faecalibacterium virus Taranis,"",viruses,true,1.26801,1976,3,,,93.1847,645.0,10^-293.203,,,,,,,,,,0
2733103,2,2733103,Eponavirus,"",viruses,true,0.443417,691,1,,,94.304,316.0,10^-178.712,,,,,,,,,[2734105],0
2734105,1,2733103,Faecalibacterium virus Epona,"",viruses,true,0.443417,691,1,,,94.304,316.0,10^-178.712,,,,,,,,,,0
2733097,2,2733097,Brigitvirus,"",viruses,true,7.55093,11767,9,,,93.5466,1173.67,10^-276.064,,,,,,,,,[2734096],0
2734096,1,2733097,Faecalibacterium virus Brigit,"",viruses,true,7.55093,11767,9,,,93.5466,1173.67,10^-276.064,,,,,,,,,,0
2719313,2,2719313,Enterocloster,"",bacteria,false,146.324,228024,130,,,93.2671,1435.6,10^-290.94,,,,,,,,,"[208479, 1531]",0
208479,1,2719313,Enterocloster bolteae,"",bacteria,false,112.161,174786,97,,,93.5414,1544.6,10^-291.189,,,,,,,,,,0
1531,1,2719313,Enterocloster clostridioformis,"",bacteria,false,34.163,53238,33,,,92.4606,1115.21,10^-290.207,,,,,,,,,,0
2719231,2,2719231,Lacrimispora,"",bacteria,false,40.7501,63503,45,,,92.3396,1073.87,10^-290.22,,,,,,,,,[84030],0
84030,1,2719231,Lacrimispora saccharolytica,"",bacteria,false,40.7501,63503,45,,,92.3396,1073.87,10^-290.22,,,,,,,,,,0
2717089,2,2717089,Massilistercora,"",bacteria,false,12.5164,19505,14,,,92.5064,1123.29,10^-278.414,,,,,,,,,[2086584],0
2086584,1,2717089,Massilistercora timonensis,"",bacteria,false,12.5164,19505,14,,,92.5064,1123.29,10^-278.414,,,,,,,,,,0
2715289,2,2715289,Amniculibacterium,"",bacteria,false,4.86283,7578,8,,,90.935,597.5,10^-271.395,,,,,,,,,[2767188],0
2767188,1,2715289,Amniculibacterium sp. G2-70,"",bacteria,false,4.86283,7578,8,,,90.935,597.5,10^-271.395,,,,,,,,,,0
2707020,2,2707020,Aerosticca,"",bacteria,false,9.29893,14491,3,,,91.887,1897.0,10^-288.182,,,,,,,,,[2010829],0
2010829,1,2707020,Aerosticca soli,"",bacteria,false,9.29893,14491,3,,,91.887,1897.0,10^-288.182,,,,,,,,,,0
2692382,2,2692382,Gudongella,"",bacteria,false,3.48959,5438,1,,,84.556,1949.0,10^-307.653,,,,,,,,,[1582259],0
1582259,1,2692382,Gudongella oleilytica,"",bacteria,false,3.48959,5438,1,,,84.556,1949.0,10^-307.653,,,,,,,,,,0
2679910,2,2679910,Intestinibaculum,"",bacteria,false,3.71482,5789,4,,,88.7982,968.75,10^-275.25,,,,,,,,,[2487118],0
2487118,1,2679910,Intestinibaculum porci,"",bacteria,false,3.71482,5789,4,,,88.7982,968.75,10^-275.25,,,,,,,,,,0
2678886,2,2678886,Pulveribacter,"",bacteria,false,13.4366,20939,3,,,81.3967,2754.33,10^-307.653,,,,,,,,,[2116657],0
2116657,1,2678886,Pulveribacter suum,"",bacteria,false,13.4366,20939,3,,,81.3967,2754.33,10^-307.653,,,,,,,,,,0
2678885,2,2678885,Faecalibacillus,"",bacteria,false,80.2483,125055,94,,,93.5321,1112.7,10^-292.164,,,,,,,,,[1982626],0
1982626,1,2678885,Faecalibacillus intestinalis,"",bacteria,false,80.2483,125055,94,,,93.5321,1112.7,10^-292.164,,,,,,,,,,0
2603323,2,2603323,Petrocella,"",bacteria,false,6.71286,10461,5,,,91.0144,1153.8,10^-307.653,,,,,,,,,[2173034],0
2173034,1,2603323,Petrocella atlantisensis,"",bacteria,false,6.71286,10461,5,,,91.0144,1153.8,10^-307.653,,,,,,,,,,0
2596745,2,2596745,Limnospira,"",bacteria,false,0.396573,618,1,,,93.761,593.0,10^-307.653,,,,,,,,,[54297],0
54297,1,2596745,Limnospira fusiformis,"",bacteria,false,0.396573,618,1,,,93.761,593.0,10^-307.653,,,,,,,,,,0
2591381,2,2591381,Dysosmobacter,"",bacteria,false,93.1215,145116,82,,,92.1988,1303.15,10^-289.901,,,,,,,,,[2093857],0
2093857,1,2591381,Dysosmobacter welbionis,"",bacteria,false,93.1215,145116,82,,,92.1988,1303.15,10^-289.901,,,,,,,,,,0
2569097,2,2569097,Anaerobutyricum,"",bacteria,false,326.605,508965,308,,,91.7869,1144.69,10^-290.158,,,,,,,,,[39488],0
39488,1,2569097,Anaerobutyricum hallii,"",bacteria,false,326.605,508965,308,,,91.7869,1144.69,10^-290.158,,,,,,,,,,0
2529408,2,2529408,Schaalia,"",bacteria,false,4.04851,6309,6,,,90.5325,740.833,10^-297.772,,,,,,,,,"[2758572, 1660]",0
2758572,1,2529408,Schaalia sp. JY-X169,"",bacteria,false,1.23849,1930,2,,,91.23,935.5,10^-307.653,,,,,,,,,,0
1660,1,2529408,Schaalia odontolytica,"",bacteria,false,2.81002,4379,4,,,90.1837,643.5,10^-292.832,,,,,,,,,,0
2518495,2,2518495,Duncaniella,"",bacteria,false,5.24593,8175,4,,,87.2917,1918.75,10^-307.653,,,,,,,,,[2518971],0
2518971,1,2518495,Duncaniella dubosii,"",bacteria,false,5.24593,8175,4,,,87.2917,1918.75,10^-307.653,,,,,,,,,,0
2490452,2,2490452,Serpentinomonas,"",bacteria,false,17.1951,26796,10,,,90.5807,1588.9,10^-296.456,,,,,,,,,"[1458426, 1458425]",0
1458426,1,2490452,Serpentinomonas mccroryi,"",bacteria,false,16.5258,25753,9,,,90.5491,1651.11,10^-295.212,,,,,,,,,,0
1458425,1,2490452,Serpentinomonas raichei,"",bacteria,false,0.669297,1043,1,,,90.865,1029.0,10^-307.653,,,,,,,,,,0
2321113,2,2321113,Pseudoarcobacter,"",bacteria,false,4.56508,7114,8,,,92.854,769.75,10^-260.2,37.0642,57759,56,2,57759,78.4839,984.571,10^-298.702,"[1912877, 1849015]",0
1912877,1,2321113,Pseudoarcobacter caeni,"",bacteria,false,,,,,,,,,24.9777,38924,31,1,38924,79.6,1331.0,10^-307.653,,0
1849015,1,2321113,Pseudoarcobacter acticola,"",bacteria,false,4.56508,7114,8,,,92.854,769.75,10^-260.2,12.0865,18835,25,1,18835,77.1,555.0,10^-287.604,,0
2321111,2,2321111,Aliarcobacter,"",bacteria,false,387.112,603257,462,5,453801,92.317,3880.24,10^-299.124,118.727,185018,149,1,185018,94.4,414.0,10^-237.77,"[1935204, 1564138]",0
1935204,1,2321111,[Arcobacter] porcinus,"",bacteria,false,65.7008,102385,86,1,29107,91.4716,766.442,10^-289.523,118.727,185018,149,1,185018,94.4,414.0,10^-237.77,,0
1564138,1,2321111,Aliarcobacter faecis,"",bacteria,false,321.411,500872,376,4,424694,92.5104,4592.44,10^-301.321,,,,,,,,,,0
2316020,2,2316020,Mediterraneibacter,"",bacteria,false,638.848,995550,752,1,52107,93.1459,1294.21,10^-288.164,,,,,,,,,"[33039, 33038]",0
33039,1,2316020,[Ruminococcus] torques,"",bacteria,false,503.581,784756,585,,,92.8453,1040.94,10^-287.465,,,,,,,,,,0
33038,1,2316020,[Ruminococcus] gnavus,"",bacteria,false,135.267,210794,167,1,52107,94.1988,2181.41,10^-290.613,,,,,,,,,,0
2082587,2,2082587,Parolsenella,"",bacteria,false,2.97622,4638,7,,,92.1073,582.571,10^-286.625,,,,,,,,,"[2003188, 1871022]",0
2003188,1,2082587,Parolsenella catena,"",bacteria,false,1.27507,1987,3,,,92.8143,622.0,10^-298.229,,,,,,,,,,0
1871022,1,2082587,Parolsenella massiliensis,"",bacteria,false,1.70116,2651,4,,,91.577,553.0,10^-277.922,,,,,,,,,,0
2069291,2,2069291,Abscondita,"",eukaryota,false,,,,,,,,,16.9038,26342,7,1,26342,38.1,662.0,10^-85.0353,[2069292],0
2069292,1,2069291,Abscondita terminalis,"",eukaryota,false,,,,,,,,,16.9038,26342,7,1,26342,38.1,662.0,10^-85.0353,,0
2060094,2,2060094,Aminipila,"",bacteria,false,1.58052,2463,3,,,91.7277,804.667,10^-269.624,,,,,,,,,"[2507160, 433296]",0
2507160,1,2060094,Aminipila sp. JN-18,"",bacteria,false,1.27956,1994,2,,,92.1475,987.5,10^-288.047,,,,,,,,,,0
433296,1,2060094,Aminipila butyrica,"",bacteria,false,0.300959,469,1,,,90.888,439.0,10^-232.778,,,,,,,,,,0
2058174,2,2058174,Antarcticibacterium,"",bacteria,false,0.644271,1004,1,,,88.66,776.0,10^-307.653,,,,,,,,,[2058175],0
2058175,1,2058174,Antarcticibacterium flavum,"",bacteria,false,0.644271,1004,1,,,88.66,776.0,10^-307.653,,,,,,,,,,0
2055876,2,2055876,Metakosakonia,"",bacteria,false,0.731542,1140,2,,,97.396,530.0,10^-247.654,,,,,,,,,[2487150],0
2487150,1,2055876,Metakosakonia sp. MRY16-398,"",bacteria,false,0.731542,1140,2,,,97.396,530.0,10^-247.654,,,,,,,,,,0
2035811,2,2035811,Pseudodesulfovibrio,"",bacteria,false,0.295825,461,1,,,95.632,435.0,10^-258.857,,,,,,,,,[182210],0
182210,1,2035811,Pseudodesulfovibrio aespoeensis,"",bacteria,false,0.295825,461,1,,,95.632,435.0,10^-258.857,,,,,,,,,,0
1981050,2,1981050,Phoenicibacter,"",bacteria,false,2.5373,3954,4,,,90.6148,907.25,10^-301.395,,,,,,,,,[1944646],0
1944646,1,1981050,Phoenicibacter congonensis,"",bacteria,false,2.5373,3954,4,,,90.6148,907.25,10^-301.395,,,,,,,,,,0
1938335,2,1938335,Sulfuritortus,"",bacteria,false,8.5783,13368,2,,,87.354,4734.0,10^-307.653,,,,,,,,,[1914471],0
1914471,1,1938335,Sulfuritortus calidifontis,"",bacteria,false,8.5783,13368,2,,,87.354,4734.0,10^-307.653,,,,,,,,,,0
1929045,2,1929045,Traorella,"",bacteria,false,,,,,,,,,16.7068,26035,8,1,26035,85.8,663.0,10^-307.653,[1903263],0
1903263,1,1929045,Traorella massiliensis,"",bacteria,false,,,,,,,,,16.7068,26035,8,1,26035,85.8,663.0,10^-307.653,,0
1926672,2,1926672,Prevotellamassilia,"",bacteria,false,,,,,,,,,145.245,226342,102,1,226342,97.6,818.0,10^-307.653,[1852370],0
1852370,1,1926672,Prevotellamassilia timonensis,"",bacteria,false,,,,,,,,,145.245,226342,102,1,226342,97.6,818.0,10^-307.653,,0
1921544,2,1921544,Septimatrevirus,"",viruses,true,0.536464,836,1,,,90.931,827.0,10^-307.653,,,,,,,,,[2382122],0
2382122,1,1921544,Pseudomonas phage vB_PaeS_SCUT-S3,"",viruses,true,0.536464,836,1,,,90.931,827.0,10^-307.653,,,,,,,,,,0
1918540,2,1918540,Muribaculum,"",bacteria,false,18.3078,28530,12,,,92.1934,1797.08,10^-295.107,,,,,,,,,[2530390],0
2530390,1,1918540,Muribaculum sp. TLL-A4,"",bacteria,false,18.3078,28530,12,,,92.1934,1797.08,10^-295.107,,,,,,,,,,0
1918538,2,1918538,Longibaculum,"",bacteria,false,165.261,257535,111,1,166226,94.011,3947.94,10^-301.991,,,,,,,,,[2584943],0
2584943,1,1918538,Longibaculum sp. KGMB06250,"",bacteria,false,165.261,257535,111,1,166226,94.011,3947.94,10^-301.991,,,,,,,,,,0
1918454,2,1918454,Flintibacter,"",bacteria,false,21.8577,34062,19,,,91.1307,1436.89,10^-294.994,,,,,,,,,[2610895],0
2610895,1,1918454,Flintibacter sp. KGMB00164,"",bacteria,false,21.8577,34062,19,,,91.1307,1436.89,10^-294.994,,,,,,,,,,0
1914449,2,1914449,Rugosibacter,"",bacteria,false,10.5118,16381,5,,,92.6762,1512.0,10^-275.244,,,,,,,,,[1565605],0
1565605,1,1914449,Rugosibacter aromaticivorans,"",bacteria,false,10.5118,16381,5,,,92.6762,1512.0,10^-275.244,,,,,,,,,,0
1912216,2,1912216,Cutibacterium,"",bacteria,false,0.295184,460,1,,,91.372,452.0,10^-243.058,,,,,,,,,[1747],0
1747,1,1912216,Cutibacterium acnes,"",bacteria,false,0.295184,460,1,,,91.372,452.0,10^-243.058,,,,,,,,,,0
1905344,2,1905344,Ruthenibacterium,"",bacteria,false,93.5206,145738,69,,,92.7673,1444.84,10^-274.559,,,,,,,,,[1550024],0
1550024,1,1905344,Ruthenibacterium lactatiformans,"",bacteria,false,93.5206,145738,69,,,92.7673,1444.84,10^-274.559,,,,,,,,,,0
1870884,2,1870884,Clostridioides,"",bacteria,false,122.139,190336,111,,,92.915,947.27,10^-292.204,,,,,,,,,[1496],1
1496,1,1870884,Clostridioides difficile,"",bacteria,false,122.139,190336,111,,,92.915,947.27,10^-292.204,,,,,,,,,,1
1866885,2,1866885,Mycolicibacterium,"",bacteria,false,22.511,35080,18,,,90.7461,1535.5,10^-300.871,,,,,,,,,"[1431246, 444597, 319707, 319706, 146017, 110539, 56689, 53462, 1766]",1
1431246,1,1866885,Mycolicibacterium anyangense,"",bacteria,false,2.41922,3770,1,,,86.583,3816.0,10^-307.653,,,,,,,,,,0
444597,1,1866885,Mycolicibacterium insubricum,"",bacteria,false,1.91035,2977,3,,,95.564,973.667,10^-280.833,,,,,,,,,,0
319707,1,1866885,Mycolicibacterium aubagnense,"",bacteria,false,0.75721,1180,1,,,86.82,1176.0,10^-307.653,,,,,,,,,,0
319706,1,1866885,Mycolicibacterium phocaicum,"",bacteria,false,5.18433,8079,7,,,91.4424,892.143,10^-303.031,,,,,,,,,,0
146017,1,1866885,Mycolicibacterium boenickei,"",bacteria,false,0.390156,608,1,,,90.714,560.0,10^-299.232,,,,,,,,,,0
110539,1,1866885,Mycolicibacterium vanbaalenii,"",bacteria,false,0.339461,529,1,,,95.874,509.0,10^-306.821,,,,,,,,,,0
56689,1,1866885,Mycolicibacterium mucogenicum,"",bacteria,false,9.88288,15401,2,,,85.705,5069.5,10^-307.653,,,,,,,,,,0
53462,1,1866885,Mycolicibacterium mageritense,"",bacteria,false,0.471652,735,1,,,88.491,643.0,10^-307.653,,,,,,,,,,0
1766,1,1866885,Mycolicibacterium fortuitum,"",bacteria,false,1.15571,1801,1,,,86.748,1630.0,10^-307.653,,,,,,,,,,1
1861863,2,1861863,Sinimarinibacterium,"",bacteria,false,0.248981,388,1,,,97.059,306.0,10^-184.215,,,,,,,,,[2698684],0
2698684,1,1861863,Sinimarinibacterium sp. NLF-5-8,"",bacteria,false,0.248981,388,1,,,97.059,306.0,10^-184.215,,,,,,,,,,0
1849828,2,1849828,Paeniclostridium,"",bacteria,false,3.24959,5064,1,,,86.092,1323.0,10^-307.653,,,,,,,,,[1505],0
1505,1,1849828,Paeniclostridium sordellii,"",bacteria,false,3.24959,5064,1,,,86.092,1323.0,10^-307.653,,,,,,,,,,0
1843210,2,1843210,Anaerocolumna,"",bacteria,false,1.59271,2482,3,,,89.447,586.0,10^-286.126,,,,,,,,,"[2736602, 2696063, 433286]",0
2736602,1,1843210,Anaerocolumna sp. CTTW,"",bacteria,false,0.573041,893,1,,,89.74,653.0,10^-307.653,,,,,,,,,,0
2696063,1,1843210,Anaerocolumna sp. CBA3638,"",bacteria,false,0.716783,1117,1,,,85.907,667.0,10^-307.653,,,,,,,,,,0
433286,1,1843210,Anaerocolumna cellulosilytica,"",bacteria,false,0.302884,472,1,,,92.694,438.0,10^-243.071,,,,,,,,,,0
1784836,2,1784836,Fermentimonas,"",bacteria,false,0.571116,890,1,,,95.465,882.0,10^-307.653,,,,,,,,,[1562970],0
1562970,1,1784836,Fermentimonas caenicola,"",bacteria,false,0.571116,890,1,,,95.465,882.0,10^-307.653,,,,,,,,,,0
1778653,2,1778653,Sulfuriferula,"",bacteria,false,2.57323,4010,1,,,84.472,1127.0,10^-307.653,,,,,,,,,[171865],0
171865,1,1778653,Sulfuriferula plumbiphila,"",bacteria,false,2.57323,4010,1,,,84.472,1127.0,10^-307.653,,,,,,,,,,0
1769012,2,1769012,Arachidicoccus,"",bacteria,false,0.703949,1097,2,,,92.3135,490.5,10^-265.777,,,,,,,,,"[2341117, 1850526]",0
2341117,1,1769012,Arachidicoccus soli,"",bacteria,false,0.268232,418,1,,,93.687,396.0,10^-223.902,,,,,,,,,,0
1850526,1,1769012,Arachidicoccus sp. BS20,"",bacteria,false,0.435717,679,1,,,90.94,585.0,10^-307.653,,,,,,,,,,0
1742992,2,1742992,Paenarthrobacter,"",bacteria,false,1.71142,2667,3,,,92.8237,867.333,10^-307.653,,,,,,,,,[2735317],0
2735317,1,1742992,Paenarthrobacter sp. YJN-D,"",bacteria,false,1.71142,2667,3,,,92.8237,867.333,10^-307.653,,,,,,,,,,0
1738645,2,1738645,Caproiciproducens,"",bacteria,false,3.90541,6086,3,,,92.4377,546.333,10^-287.509,,,,,,,,,[642589],0
642589,1,1738645,Caproiciproducens galactitolivorans,"",bacteria,false,3.90541,6086,3,,,92.4377,546.333,10^-287.509,,,,,,,,,,0
1729679,2,1729679,Faecalibaculum,"",bacteria,false,0.435717,679,1,,,89.921,506.0,10^-263.594,,,,,,,,,[1702221],0
1702221,1,1729679,Faecalibaculum rodentium,"",bacteria,false,0.435717,679,1,,,89.921,506.0,10^-263.594,,,,,,,,,,0
1649468,2,1649468,Melaminivora,"",bacteria,false,1.45474,2267,3,,,91.7123,729.333,10^-265.355,,,,,,,,,[2109913],0
2109913,1,1649468,Melaminivora sp. SC2-9,"",bacteria,false,1.45474,2267,3,,,91.7123,729.333,10^-265.355,,,,,,,,,,0
1649459,2,1649459,Hungatella,"",bacteria,false,0.383739,598,1,,,94.216,536.0,10^-307.653,,,,,,,,,[154046],0
154046,1,1649459,Hungatella hathewayi,"",bacteria,false,0.383739,598,1,,,94.216,536.0,10^-307.653,,,,,,,,,,0
1637257,2,1637257,Mageeibacillus,"",bacteria,false,0.823948,1284,2,,,93.0915,602.5,10^-273.299,,,,,,,,,[884684],0
884684,1,1637257,Mageeibacillus indolicus,"",bacteria,false,0.823948,1284,2,,,93.0915,602.5,10^-273.299,,,,,,,,,,0
1623303,2,1623303,Brussowvirus,"",viruses,true,0.452401,705,1,,,96.302,676.0,10^-307.653,,,,,,,,,[85154],0
85154,1,1623303,Streptococcus virus O1205,"",viruses,true,0.452401,705,1,,,96.302,676.0,10^-307.653,,,,,,,,,,0
1573534,2,1573534,Faecalitalea,"",bacteria,false,47.9815,74772,44,,,92.3026,1250.73,10^-283.138,,,,,,,,,[39483],0
39483,1,1573534,Faecalitalea cylindroides,"",bacteria,false,47.9815,74772,44,,,92.3026,1250.73,10^-283.138,,,,,,,,,,0
1543704,2,1543704,Niveispirillum,"",bacteria,false,0.311226,485,1,,,92.641,462.0,10^-256.772,,,,,,,,,[1612173],0
1612173,1,1543704,Niveispirillum cyanobacteriorum,"",bacteria,false,0.311226,485,1,,,92.641,462.0,10^-256.772,,,,,,,,,,0
1522056,2,1522056,Flaviflexus,"",bacteria,false,2.6605,4146,1,,,90.176,682.0,10^-307.653,,,,,,,,,[2758573],0
2758573,1,1522056,Flaviflexus sp. dk850,"",bacteria,false,2.6605,4146,1,,,90.176,682.0,10^-307.653,,,,,,,,,,0
1508657,2,1508657,Ruminiclostridium,"",bacteria,false,0.991432,1545,1,,,84.069,1563.0,10^-307.653,,,,,,,,,[2488810],0
2488810,1,1508657,Ruminiclostridium sp. MA18,"",bacteria,false,0.991432,1545,1,,,84.069,1563.0,10^-307.653,,,,,,,,,,0
1506553,2,1506553,Lachnoclostridium,"",bacteria,false,117.999,183884,105,,,92.756,1180.9,10^-284.051,3.659,5702,6,1,5702,99.1,232.0,10^-168.854,"[1871021, 1834196, 29347]",0
1871021,1,1506553,Lachnoclostridium phocaeense,"",bacteria,false,17.6007,27428,8,,,91.9015,936.25,10^-273.404,,,,,,,,,,0
1834196,1,1506553,Lachnoclostridium sp. YL32,"",bacteria,false,47.5753,74139,43,,,92.5369,1522.79,10^-290.715,,,,,,,,,,0
29347,1,1506553,[Clostridium] scindens,"",bacteria,false,52.8231,82317,54,,,93.057,944.889,10^-280.322,3.659,5702,6,1,5702,99.1,232.0,10^-168.854,,0
1505663,2,1505663,Erysipelatoclostridium,"",bacteria,false,76.5829,119343,81,,,93.1135,1095.65,10^-287.383,,,,,,,,,"[1547, 1522]",0
1547,1,1505663,Erysipelatoclostridium ramosum,"",bacteria,false,30.5772,47650,28,,,94.2286,1331.86,10^-301.33,,,,,,,,,,0
1522,1,1505663,[Clostridium] innocuum,"",bacteria,false,46.0057,71693,53,,,92.5244,970.868,10^-280.014,,,,,,,,,,0
1501226,2,1501226,Romboutsia,"",bacteria,false,36.4116,56742,34,,,90.8549,1206.94,10^-297.647,591.188,921279,694,2,921279,98.132,920.752,10^-307.653,"[2724150, 1965302, 1115758]",0
2724150,1,1501226,Romboutsia sp. CE17,"",bacteria,false,1.27827,1992,1,,,94.179,1546.0,10^-307.653,,,,,,,,,,0
1965302,1,1501226,Romboutsia sp.,"",bacteria,false,,,,,,,,,591.188,921279,694,2,921279,98.132,920.752,10^-307.653,,0
1115758,1,1501226,Romboutsia ilealis,"",bacteria,false,35.1333,54750,33,,,90.7542,1196.67,10^-297.344,,,,,,,,,,0
1481960,2,1481960,Peptoclostridium,"",bacteria,false,6.77703,10561,5,,,91.5132,2133.6,10^-302.135,,,,,,,,,[1731],0
1731,1,1481960,Peptoclostridium acidaminophilum,"",bacteria,false,6.77703,10561,5,,,91.5132,2133.6,10^-302.135,,,,,,,,,,0
1471399,2,1471399,Draconibacterium,"",bacteria,false,1.18523,1847,2,,,93.761,911.0,10^-307.653,,,,,,,,,[1168034],0
1168034,1,1471399,Draconibacterium orientale,"",bacteria,false,1.18523,1847,2,,,93.761,911.0,10^-307.653,,,,,,,,,,0
1470540,2,1470540,Jeotgalibaca,"",bacteria,false,31.6495,49321,16,,,92.3656,760.375,10^-279.846,,,,,,,,,"[2496265, 1903686, 1868794, 1868793]",0
2496265,1,1470540,Jeotgalibaca ciconiae,"",bacteria,false,1.21218,1889,2,,,89.84,941.0,10^-307.653,,,,,,,,,,0
