tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen
2734109,1,2733105,Escherichia virus Goslar,"",viruses,true,0.532007,897,2,,,94.099,400.0,10^-223.908,,,,,,,,,,0
2732989,2,2732989,Senquatrovirus,"",viruses,true,0.212921,359,1,,,93.051,331.0,10^-182.123,,,,,,,,,[1647466],0
1647466,1,2732989,Salmonella phage SEN5,"",viruses,true,0.212921,359,1,,,93.051,331.0,10^-182.123,,,,,,,,,,0
2732968,2,2732968,Schiekvirus,"",viruses,false,0.37365,630,1,,,93.276,580.0,10^-307.653,,,,,,,,,[2734044],0
2734044,1,2732968,Enterococcus virus EFP01,"",viruses,false,0.37365,630,1,,,93.276,580.0,10^-307.653,,,,,,,,,,0
2732686,2,2732686,Kayfunavirus,"",viruses,false,0.361788,610,1,,,95.571,587.0,10^-307.653,,,,,,,,,[2601676],0
2601676,1,2732686,Escherichia virus ECG4,"",viruses,true,0.361788,610,1,,,95.571,587.0,10^-307.653,,,,,,,,,,0
2719313,2,2719313,Enterocloster,"",bacteria,false,31.0699,52386,33,,,93.3329,1554.73,10^-285.448,,,,,,,,,"[208479, 1531]",0
208479,1,2719313,Enterocloster bolteae,"",bacteria,false,27.9271,47087,27,,,93.501,1736.74,10^-287.614,,,,,,,,,,0
1531,1,2719313,Enterocloster clostridioformis,"",bacteria,false,3.14281,5299,6,,,92.5762,735.667,10^-275.701,,,,,,,,,,0
2719231,2,2719231,Lacrimispora,"",bacteria,false,16.4234,27691,19,,,91.5133,984.579,10^-289.514,,,,,,,,,[84030],0
84030,1,2719231,Lacrimispora saccharolytica,"",bacteria,false,16.4234,27691,19,,,91.5133,984.579,10^-289.514,,,,,,,,,,0
2717089,2,2717089,Massilistercora,"",bacteria,false,3.45419,5824,3,,,93.71,1794.0,10^-263.307,,,,,,,,,[2086584],0
2086584,1,2717089,Massilistercora timonensis,"",bacteria,false,3.45419,5824,3,,,93.71,1794.0,10^-263.307,,,,,,,,,,0
2715289,2,2715289,Amniculibacterium,"",bacteria,false,94.795,159831,61,1,133935,93.8674,2159.57,10^-296.618,,,,,,,,,[2767188],0
2767188,1,2715289,Amniculibacterium sp. G2-70,"",bacteria,false,94.795,159831,61,1,133935,93.8674,2159.57,10^-296.618,,,,,,,,,,0
2706000,2,2706000,Casimicrobium,"",bacteria,false,5.7465,9689,9,,,93.1383,920.333,10^-280.292,,,,,,,,,[2591109],0
2591109,1,2706000,Casimicrobium huifangae,"",bacteria,false,5.7465,9689,9,,,93.1383,920.333,10^-280.292,,,,,,,,,,0
2692382,2,2692382,Gudongella,"",bacteria,false,31.8575,53714,14,,,90.0664,1757.21,10^-288.911,,,,,,,,,[1582259],0
1582259,1,2692382,Gudongella oleilytica,"",bacteria,false,31.8575,53714,14,,,90.0664,1757.21,10^-288.911,,,,,,,,,,0
2679910,2,2679910,Intestinibaculum,"",bacteria,false,4.15582,7007,1,,,90.667,525.0,10^-279.361,,,,,,,,,[2487118],0
2487118,1,2679910,Intestinibaculum porci,"",bacteria,false,4.15582,7007,1,,,90.667,525.0,10^-279.361,,,,,,,,,,0
2678886,2,2678886,Pulveribacter,"",bacteria,false,1.63694,2760,1,,,82.121,2640.0,10^-307.653,,,,,,,,,[2116657],0
2116657,1,2678886,Pulveribacter suum,"",bacteria,false,1.63694,2760,1,,,82.121,2640.0,10^-307.653,,,,,,,,,,0
2678885,2,2678885,Faecalibacillus,"",bacteria,false,8.06669,13601,17,,,94.9828,693.765,10^-273.107,,,,,,,,,[1982626],0
1982626,1,2678885,Faecalibacillus intestinalis,"",bacteria,false,8.06669,13601,17,,,94.9828,693.765,10^-273.107,,,,,,,,,,0
2603323,2,2603323,Petrocella,"",bacteria,false,2.50998,4232,1,,,88.824,1029.0,10^-307.653,,,,,,,,,[2173034],0
2173034,1,2603323,Petrocella atlantisensis,"",bacteria,false,2.50998,4232,1,,,88.824,1029.0,10^-307.653,,,,,,,,,,0
2591381,2,2591381,Dysosmobacter,"",bacteria,false,5.21034,8785,11,,,93.147,746.636,10^-284.345,,,,,,,,,[2093857],0
2093857,1,2591381,Dysosmobacter welbionis,"",bacteria,false,5.21034,8785,11,,,93.147,746.636,10^-284.345,,,,,,,,,,0
2569097,2,2569097,Anaerobutyricum,"",bacteria,false,25.4687,42942,43,,,93.2525,764.791,10^-268.787,,,,,,,,,[39488],0
39488,1,2569097,Anaerobutyricum hallii,"",bacteria,false,25.4687,42942,43,,,93.2525,764.791,10^-268.787,,,,,,,,,,0
2560233,2,2560233,Sugarlandvirus,"",viruses,true,0.883712,1490,3,,,92.7723,454.667,10^-235.381,,,,,,,,,"[2736185, 2653643, 2530030]",0
2736185,1,2560233,Klebsiella phage vB_Kpn_B01,"",viruses,true,0.210549,355,1,,,95.625,320.0,10^-186.941,,,,,,,,,,0
2653643,1,2560233,Klebsiella phage AmPh_EK80,"",viruses,true,0.249693,421,1,,,91.206,398.0,10^-211.549,,,,,,,,,,0
2530030,1,2560233,Klebsiella phage vB_KpnS_FZ41,"",viruses,true,0.42347,714,1,,,91.486,646.0,10^-307.653,,,,,,,,,,0
2560086,2,2560086,Alcyoneusvirus,"",viruses,true,0.379581,640,2,,,96.728,289.5,10^-172.231,,,,,,,,,"[2767572, 2560541]",0
2767572,1,2560086,Klebsiella phage Muenster,"",viruses,true,0.187418,316,1,,,95.904,293.0,10^-171.197,,,,,,,,,,0
2560541,1,2560086,Klebsiella virus K64-1,"",viruses,true,0.192163,324,1,,,97.552,286.0,10^-173.266,,,,,,,,,,0
2529408,2,2529408,Schaalia,"",bacteria,false,167.561,282520,161,,,91.7891,1416.75,10^-277.162,,,,,,,,,"[2758572, 181487, 1660]",0
2758572,1,2529408,Schaalia sp. JY-X169,"",bacteria,false,160.678,270915,159,,,91.8113,1426.7,10^-277.494,,,,,,,,,,0
181487,1,2529408,Schaalia cardiffensis,"",bacteria,false,6.66521,11238,1,,,86.903,901.0,10^-307.653,,,,,,,,,,0
1660,1,2529408,Schaalia odontolytica,"",bacteria,false,0.217666,367,1,,,93.143,350.0,10^-193.764,,,,,,,,,,0
2490452,2,2490452,Serpentinomonas,"",bacteria,false,1.4086,2375,2,,,90.984,1164.0,10^-307.653,,,,,,,,,"[1458426, 1458425]",0
1458426,1,2490452,Serpentinomonas mccroryi,"",bacteria,false,0.987504,1665,1,,,89.493,1637.0,10^-307.653,,,,,,,,,,0
1458425,1,2490452,Serpentinomonas raichei,"",bacteria,false,0.421098,710,1,,,92.475,691.0,10^-307.653,,,,,,,,,,0
2489367,2,2489367,Candidatus Cyclonatronum,"",bacteria,false,3.76853,6354,3,,,87.6913,1003.33,10^-307.653,,,,,,,,,[1457365],0
1457365,1,2489367,Candidatus Cyclonatronum proteinivorum,"",bacteria,false,3.76853,6354,3,,,87.6913,1003.33,10^-307.653,,,,,,,,,,0
2321187,2,2321187,Poseidonibacter,"",bacteria,false,0.508876,858,1,,,87.318,686.0,10^-307.653,,,,,,,,,[1850254],0
1850254,1,2321187,Poseidonibacter parvus,"",bacteria,false,0.508876,858,1,,,87.318,686.0,10^-307.653,,,,,,,,,,0
2321115,2,2321115,Halarcobacter,"",bacteria,false,1.14883,1937,3,,,90.359,582.667,10^-252.962,,,,,,,,,[663364],0
663364,1,2321115,Halarcobacter bivalviorum,"",bacteria,false,1.14883,1937,3,,,90.359,582.667,10^-252.962,,,,,,,,,,0
2321114,2,2321114,Malaciobacter,"",bacteria,false,87.7757,147996,148,1,89958,91.528,2539.35,10^-279.239,57.9057,97633,93,2,97633,88.9108,752.194,10^-298.948,"[1912871, 1080223, 1032072, 603050, 197482]",0
1912871,1,2321114,Malaciobacter canalis,"",bacteria,false,0.288244,486,1,,,92.289,415.0,10^-227.313,,,,,,,,,,0
1080223,1,2321114,Malaciobacter pacificus,"",bacteria,false,19.3082,32555,40,,,93.9755,460.525,10^-227.369,,,,,,,,,,0
1032072,1,2321114,Malaciobacter molluscorum,"",bacteria,false,1.16425,1963,3,,,91.52,515.0,10^-245.875,4.55201,7675,8,1,7675,78.4,393.0,10^-206.457,,0
603050,1,2321114,Malaciobacter mytili,"",bacteria,false,8.48067,14299,11,,,90.7775,1035.45,10^-274.295,,,,,,,,,,0
197482,1,2321114,Malaciobacter halophilus,"",bacteria,false,58.5344,98693,93,1,89958,90.5562,3699.49,10^-303.768,53.3537,89958,85,1,89958,89.9,786.0,10^-307.653,,0
2321113,2,2321113,Pseudoarcobacter,"",bacteria,false,130.681,220338,291,2,150415,92.6315,2734.93,10^-290.772,53.5275,90251,129,1,90251,96.7,423.0,10^-248.13,[1849015],0
1849015,1,2321113,Pseudoarcobacter acticola,"",bacteria,false,130.681,220338,291,2,150415,92.6315,2734.93,10^-290.772,53.5275,90251,129,1,90251,96.7,423.0,10^-248.13,,0
2321111,2,2321111,Aliarcobacter,"",bacteria,false,1124.9,1896654,2235,9,1601160,91.9203,5353.81,10^-299.417,179.972,303446,427,3,303446,95.3674,499.0,10^-287.339,"[1935204, 1564138]",0
1935204,1,2321111,[Arcobacter] porcinus,"",bacteria,false,257.003,433325,507,4,313823,93.6347,1701.74,10^-294.041,91.7981,154778,237,1,154778,95.5,421.0,10^-280.873,,0
1564138,1,2321111,Aliarcobacter faecis,"",bacteria,false,867.894,1463329,1728,5,1287337,91.4174,6425.34,10^-300.994,88.1743,148668,190,2,148668,95.2021,596.295,10^-295.404,,0
2316020,2,2316020,Mediterraneibacter,"",bacteria,false,49.2032,82960,107,,,94.1965,659.682,10^-256.84,,,,,,,,,"[33039, 33038]",0
33039,1,2316020,[Ruminococcus] torques,"",bacteria,false,35.0508,59098,72,,,94.2743,685.75,10^-256.083,,,,,,,,,,0
33038,1,2316020,[Ruminococcus] gnavus,"",bacteria,false,14.1524,23862,35,,,94.0364,606.057,10^-258.397,,,,,,,,,,0
2304692,2,2304692,Hungateiclostridium,"",bacteria,false,0.483373,815,1,,,90.331,786.0,10^-307.653,,,,,,,,,[1677857],0
1677857,1,2304692,Hungateiclostridium saccincola,"",bacteria,false,0.483373,815,1,,,90.331,786.0,10^-307.653,,,,,,,,,,0
2282742,2,2282742,Desulfofarcimen,"",bacteria,false,0.442449,746,1,,,89.43,719.0,10^-307.653,,,,,,,,,[58138],0
58138,1,2282742,Desulfofarcimen acetoxidans,"",bacteria,false,0.442449,746,1,,,89.43,719.0,10^-307.653,,,,,,,,,,0
2169624,2,2169624,Machinavirus,"",viruses,true,0.231307,390,1,,,92.442,344.0,10^-186.909,,,,,,,,,[1883379],0
1883379,1,2169624,Erwinia phage vB_EamM_Caitlin,"",viruses,true,0.231307,390,1,,,92.442,344.0,10^-186.909,,,,,,,,,,0
2094023,2,2094023,Glaesserella,"",bacteria,false,4.84796,8174,9,,,89.8391,730.667,10^-286.83,,,,,,,,,[738],0
738,1,2094023,Glaesserella parasuis,"",bacteria,false,4.84796,8174,9,,,89.8391,730.667,10^-286.83,,,,,,,,,,0
2082587,2,2082587,Parolsenella,"",bacteria,false,8.78374,14810,12,,,93.5318,760.75,10^-261.22,,,,,,,,,"[2003188, 1871022]",0
2003188,1,2082587,Parolsenella catena,"",bacteria,false,8.58743,14479,11,,,93.3583,802.0,10^-268.782,,,,,,,,,,0
1871022,1,2082587,Parolsenella massiliensis,"",bacteria,false,0.196315,331,1,,,95.44,307.0,10^-178.038,,,,,,,,,,0
2069291,2,2069291,Abscondita,"",eukaryota,false,,,,,,,,,24.1378,40698,26,1,40698,50.8,1155.0,10^-307.653,[2069292],0
2069292,1,2069291,Abscondita terminalis,"",eukaryota,false,,,,,,,,,24.1378,40698,26,1,40698,50.8,1155.0,10^-307.653,,0
2060722,2,2060722,Labilibaculum,"",bacteria,false,,,,,,,,,78.3615,132123,34,1,132123,83.2,680.0,10^-307.652,[1940526],0
1940526,1,2060722,Labilibaculum filiforme,"",bacteria,false,,,,,,,,,78.3615,132123,34,1,132123,83.2,680.0,10^-307.652,,0
2060094,2,2060094,Aminipila,"",bacteria,false,4.33612,7311,3,,,94.4573,2446.33,10^-262.396,,,,,,,,,"[2507160, 433296]",0
2507160,1,2060094,Aminipila sp. JN-18,"",bacteria,false,4.13269,6968,2,,,93.727,3522.5,10^-307.653,,,,,,,,,,0
433296,1,2060094,Aminipila butyrica,"",bacteria,false,0.203432,343,1,,,95.918,294.0,10^-171.881,,,,,,,,,,0
2055880,2,2055880,Pseudescherichia,"",bacteria,false,4.02593,6788,1,,,91.574,6895.0,10^-307.653,,,,,,,,,[566],0
566,1,2055880,Pseudescherichia vulneris,"",bacteria,false,4.02593,6788,1,,,91.574,6895.0,10^-307.653,,,,,,,,,,0
2055876,2,2055876,Metakosakonia,"",bacteria,false,2.96429,4998,3,,,91.2593,1670.33,10^-299.136,,,,,,,,,[2487150],0
2487150,1,2055876,Metakosakonia sp. MRY16-398,"",bacteria,false,2.96429,4998,3,,,91.2593,1670.33,10^-299.136,,,,,,,,,,0
2045416,2,2045416,Oceanihabitans,"",bacteria,false,1.59543,2690,1,,,91.515,660.0,10^-307.653,,,,,,,,,[2529032],0
2529032,1,2045416,Oceanihabitans sp. IOP_32,"",bacteria,false,1.59543,2690,1,,,91.515,660.0,10^-307.653,,,,,,,,,,0
2035811,2,2035811,Pseudodesulfovibrio,"",bacteria,false,34.2513,57750,44,,,92.2089,879.705,10^-277.422,9.09512,15335,7,1,15335,89.1,670.0,10^-307.653,"[1716143, 182210, 57320]",0
1716143,1,2035811,Pseudodesulfovibrio indicus,"",bacteria,false,3.1695,5344,1,,,85.608,1077.0,10^-307.653,,,,,,,,,,0
182210,1,2035811,Pseudodesulfovibrio aespoeensis,"",bacteria,false,4.66885,7872,13,,,92.3942,577.385,10^-261.976,,,,,,,,,,0
57320,1,2035811,Pseudodesulfovibrio profundus,"",bacteria,false,26.4129,44534,30,,,92.3487,1004.13,10^-283.107,9.09512,15335,7,1,15335,89.1,670.0,10^-307.653,,0
2034765,2,2034765,Massilibacteroides,"",bacteria,false,,,,,,,,,152.436,257017,113,1,257017,83.1,726.0,10^-307.653,[1673718],0
1673718,1,2034765,Massilibacteroides vaginae,"",bacteria,false,,,,,,,,,152.436,257017,113,1,257017,83.1,726.0,10^-307.653,,0
2019482,2,2019482,Brevefilum,"",bacteria,false,1.89613,3197,4,,,91.367,557.0,10^-248.261,,,,,,,,,[1986204],0
1986204,1,2019482,Brevefilum fermentans,"",bacteria,false,1.89613,3197,4,,,91.367,557.0,10^-248.261,,,,,,,,,,0
2005386,2,2005386,Arabia,"",bacteria,false,0.832113,1403,1,,,86.368,939.0,10^-307.653,,,,,,,,,[1870985],0
1870985,1,2005386,Arabia massiliensis,"",bacteria,false,0.832113,1403,1,,,86.368,939.0,10^-307.653,,,,,,,,,,0
1985328,2,1985328,Slopekvirus,"",viruses,true,0.223004,376,1,,,96.307,352.0,10^-210.23,,,,,,,,,[1985337],0
1985337,1,1985328,Klebsiella virus KP15,"",viruses,true,0.223004,376,1,,,96.307,352.0,10^-210.23,,,,,,,,,,0
1981050,2,1981050,Phoenicibacter,"",bacteria,false,0.311968,526,1,,,94.79,499.0,10^-293.106,,,,,,,,,[1944646],0
1944646,1,1981050,Phoenicibacter congonensis,"",bacteria,false,0.311968,526,1,,,94.79,499.0,10^-293.106,,,,,,,,,,0
1980929,2,1980929,Seoulvirus,"",viruses,true,0.255031,430,1,,,95.19,395.0,10^-231.451,,,,,,,,,[1984796],0
1984796,1,1980929,Salmonella virus SPN3US,"",viruses,true,0.255031,430,1,,,95.19,395.0,10^-231.451,,,,,,,,,,0
1970191,2,1970191,Salinivirga,"",bacteria,false,8.93202,15060,3,,,89.809,898.333,10^-286.583,,,,,,,,,[1307839],0
1307839,1,1970191,Salinivirga cyanobacteriivorans,"",bacteria,false,8.93202,15060,3,,,89.809,898.333,10^-286.583,,,,,,,,,,0
1938335,2,1938335,Sulfuritortus,"",bacteria,false,7.69363,12972,4,,,91.4078,1222.0,10^-307.605,,,,,,,,,[1914471],0
1914471,1,1938335,Sulfuritortus calidifontis,"",bacteria,false,7.69363,12972,4,,,91.4078,1222.0,10^-307.605,,,,,,,,,,0
1921784,2,1921784,Kiritimatiella,"",bacteria,false,63.7744,107528,87,1,107528,94.996,14707.0,10^-307.653,,,,,,,,,[1307763],0
1307763,1,1921784,Kiritimatiella glycovorans,"",bacteria,false,63.7744,107528,87,1,107528,94.996,14707.0,10^-307.653,,,,,,,,,,0
1920860,2,1920860,Webervirus,"",viruses,true,0.512434,864,2,,,93.1065,398.0,10^-221.156,,,,,,,,,"[2591371, 2530029]",0
2591371,1,1920860,Klebsiella phage vB_KpnS_Call,"",viruses,true,0.237238,400,1,,,95.455,374.0,10^-219.81,,,,,,,,,,0
2530029,1,1920860,Klebsiella phage vB_KpnS_FZ10,"",viruses,true,0.275196,464,1,,,90.758,422.0,10^-222.502,,,,,,,,,,0
1920753,2,1920753,Gamaleyavirus,"",viruses,true,0.253252,427,1,,,93.077,390.0,10^-217.047,,,,,,,,,[2047765],0
2047765,1,1920753,Escherichia phage St11Ph5,"",viruses,true,0.253252,427,1,,,93.077,390.0,10^-217.047,,,,,,,,,,0
1918540,2,1918540,Muribaculum,"",bacteria,false,1.77513,2993,6,,,94.1625,458.167,10^-227.949,6.26487,10563,3,1,10563,67.9,386.0,10^-176.101,"[2530390, 1796646]",0
2530390,1,1918540,Muribaculum sp. TLL-A4,"",bacteria,false,1.77513,2993,6,,,94.1625,458.167,10^-227.949,,,,,,,,,,0
1796646,1,1918540,Muribaculum intestinale,"",bacteria,false,,,,,,,,,6.26487,10563,3,1,10563,67.9,386.0,10^-176.101,,0
1918538,2,1918538,Longibaculum,"",bacteria,false,7.14383,12045,17,,,95.5338,641.176,10^-268.311,,,,,,,,,[2584943],0
2584943,1,1918538,Longibaculum sp. KGMB06250,"",bacteria,false,7.14383,12045,17,,,95.5338,641.176,10^-268.311,,,,,,,,,,0
1914852,2,1914852,Vequintavirus,"",viruses,true,0.552172,931,2,,,96.317,311.0,10^-184.209,,,,,,,,,"[2576874, 1914855]",0
2576874,1,1914852,Escherichia phage vB_EcoM-ECP32,"",viruses,true,0.207583,350,1,,,96.012,326.0,10^-192.422,,,,,,,,,,0
1914855,1,1914852,Escherichia virus FV3,"",viruses,true,0.344588,581,1,,,96.622,296.0,10^-175.996,,,,,,,,,,0
1914449,2,1914449,Rugosibacter,"",bacteria,false,3.08647,5204,7,,,91.0663,725.143,10^-285.091,,,,,,,,,[1565605],0
1565605,1,1914449,Rugosibacter aromaticivorans,"",bacteria,false,3.08647,5204,7,,,91.0663,725.143,10^-285.091,,,,,,,,,,0
